job_name,task_name,inst_num,status,start_time,end_time,plan_cpu,plan_mem,plan_gpu,gpu_type
eeed668c8875c7acfb677ac3,ps,3,Terminated,3688081,3695469,600,29.296875,,
89c8072485b49c1af64199aa,tensorflow,1,Terminated,3688797,3701948,600,29.296875,20,MISC
708db9d76366e1bc44f64df4,tensorflow,1,Terminated,2937301,2937596,600,29.296875,100,MISC
f6d7d5c1e9369b3fac962556,tensorflow,1,Terminated,1179263,1179287,600,29.296875,100,T4
cb4c01d18ef8b2f28994dea2,tensorflow,1,Terminated,2737023,2737093,600,29.296875,10,MISC
56ab52660f2ecd8e9ed75f29,tensorflow,1,Terminated,1897130,1897218,600,29.296875,25,MISC
ca9175a1939340ddbec8cc70,tensorflow,1,Failed,3412653,,600,29.296875,100,MISC
d8bd4ce91dfd4faceb1ade0e,worker,1,Terminated,3378845,3379500,200,9.765625,20,MISC
bc38faa030debabc9534ba7e,tensorflow,1,Failed,3380101,,20,29.296875,10,MISC
71d80459b73fda769a74f52a,ps,1,Terminated,1205189,1205233,600,2.9296875,,
c87feee76600b9b6ceb368ec,PyTorchWorker,1,Terminated,1185766,1185829,50,48.828125,300,V100
0a8dc2dfc07a317d20f920c9,evaluator,1,Running,2205312,2206431,600,29.296875,,
13f8ae4e0254ccc8e3b8591a,ps,1,Terminated,2997512,2997547,400,16,,
6cb38e6427468050310456b2,ps,1,Terminated,2669315,2685281,600,29.296875,,
c202087902f3b19f3a563bd2,ps,8,Terminated,2665787,2671614,600,11.71875,,
9ce0e15022e164c31e7f86f2,ps,1,Terminated,1976074,1976087,100,2,,
3425acb0b4a04e5c0d6439ff,tensorflow,1,Terminated,3016978,3018037,600,29.296875,100,T4
5bfc8c0a4e40a0679e4edda2,tensorflow,1,Failed,3257518,,20,29.296875,10,MISC
d5d901f5cfb9b97f496021c6,worker,1,Terminated,2005647,2006089,600,29.296875,25,MISC
adfa57f3301b47b6fd9076e6,tensorflow,1,Failed,3262682,,20,29.296875,10,MISC
6d53f21c2e6da1a06a4c7af1,tensorflow,1,Terminated,1522294,1524950,600,29.296875,25,T4
b1b1a9692adbdabb43fee2b6,PyTorchWorker,1,Terminated,2539846,2561983,1800,58.59375,100,V100M32
7d8f03a78d6e73b4d351e860,tensorflow,1,Terminated,2504229,2504253,600,29.296875,100,T4
ca71dff1274fe5a52fd514c0,tensorflow,1,Terminated,3727282,3727658,600,29.296875,50,T4
445301469355b985d856aaca,tensorflow,1,Terminated,3745847,3747412,600,29.296875,100,MISC
128bedab066883c0fedafdc4,tensorflow,1,Terminated,2193342,2194081,600,29.296875,50,MISC
0b9358d1425a648beaeea25d,ps,1,Terminated,1394285,1394390,600,29.296875,,
31523195d24d7aefee8a2229,worker,10,Terminated,2257421,2258460,600,29.296875,25,MISC
33d37470cf57566270b835b8,ps,1,Terminated,3678998,3679081,200,2,,
f8b32395ccbe4d9ed335c87e,ps,1,Terminated,2090434,2090527,600,1.953125,,
9ad1a83b17e038a87cdc2612,PyTorchWorker,4,Terminated,3496189,3497737,1800,58.59375,100,MISC
42bb52d05e2f3b431ff75f32,worker,8,Terminated,1219179,1219321,600,29.296875,25,MISC
a37dd671c0bc8be103071933,tensorflow,1,Terminated,1310139,1310336,600,29.296875,100,MISC
e5ff47d4baa03aa7645ab049,worker,1,Terminated,1283554,1283652,600,2.9296875,100,MISC
0dd881502459302bf20a794f,tensorflow,1,Terminated,2437914,2438636,600,29.296875,100,P100
ed3ca105e6b6e29277237c76,tensorflow,1,Terminated,1106868,1114127,600,29.296875,25,MISC
f41ca4319461585ddda51189,tensorflow,1,Failed,2895265,,600,29.296875,100,P100
d9c0af972d46ff2137ef9303,tensorflow,1,Terminated,2836237,2838825,600,29.296875,10,MISC
6cb38e6427468050310456b2,worker,1,Terminated,2669318,2685228,600,29.296875,25,T4
8b77fa3af849c7ea6e74438b,tensorflow,1,Terminated,3102039,3102116,600,29.296875,50,MISC
68891e2d3abd2e6b4fac23e3,xComputeWorker,1,Terminated,3104412,3104771,1000,19.55078125,50,T4
84ede9ca0b93e3783e45fc8c,PyTorchWorker,1,Terminated,3556599,3556655,1800,4,100,T4
cfde80879dc7f71f43c2eea8,tensorflow,1,Terminated,1647186,1647861,600,29.296875,50,MISC
f5bd49b17347e446f59d7d4f,tensorflow,1,Terminated,2884750,2884926,600,29.296875,50,MISC
01089d0dd0e75c95256fe3f7,tensorflow,1,Terminated,3709787,3711269,600,29.296875,100,V100M32
586a207c39210f6268492586,xComputeWorker,1,Terminated,3727254,3727693,1000,19.55078125,50,T4
d47d6f4bd2449c63d9c30d93,tensorflow,1,Terminated,1239838,1249163,600,29.296875,100,MISC
5b9a6e576ef3edade4cf20fa,ps,1,Terminated,1212585,1213150,600,29.296875,,
85579f9e361d68ec0a0b9c9e,worker,1,Terminated,3409856,3410316,600,29.296875,50,MISC
9596425eebb42bfef69c2c72,tensorflow,1,Terminated,3482233,3482266,600,29.296875,50,T4
3b6c65612de54b6b571c6ba6,tensorflow,1,Failed,2039587,,600,29.296875,10,MISC
9032cc0061cf931e9a7f093a,tensorflow,1,Failed,3479652,,600,29.296875,100,MISC
e023640e071b70cacae692cf,tensorflow,1,Terminated,3504682,3504733,400,29.296875,100,MISC
393c8c3561cf42fe6ac08320,xComputeWorker,1,Terminated,3488974,3489245,1000,19.55078125,50,T4
a2ddc456a9f471f078bd3062,tensorflow,1,Terminated,1679269,1684427,600,29.296875,10,MISC
b40777d642a477a9e60177d6,worker,8,Failed,1696667,,600,48.828125,50,MISC
5081885296ead6848ca274db,worker,50,Terminated,1129012,1129801,50,48.828125,25,P100
6a86dace15e0001d6246b77f,worker,2,Running,1092311,,1000,29.296875,100,V100M32
8d3afb3a7b1aeaab22aded76,tensorflow,1,Terminated,1385505,1391563,600,29.296875,100,MISC
6b7a3daa9531a72dc27550be,tensorflow,1,Terminated,1594525,1595253,600,29.296875,25,MISC
36a69a0d15a97447f87791c7,tensorflow,1,Failed,2290905,,600,29.296875,25,MISC
47d27622664915af1a46b235,tensorflow,1,Terminated,3398100,3398149,600,29.296875,100,MISC
d8bd4ce91dfd4faceb1ade0e,ps,1,Terminated,3378842,3379547,600,29.296875,,
5728d93adddb3bbfd2c6ad6d,tensorflow,1,Failed,1686663,,600,29.296875,100,MISC
60d3d124b00ec9ff9935a8a1,JupyterTask,1,Terminated,3749059,3759493,200,3.92578125,100,MISC
dd6e6e850bb1d91198aeee96,PyTorchWorker,1,Terminated,3051382,3051945,1800,58.59375,100,P100
fdf726c3ca38840c64bb7591,worker,20,Terminated,2179350,2179730,800,19.53125,50,MISC
e1511de8e538dda09e56324f,tensorflow,1,Terminated,3010118,3010711,600,29.296875,100,MISC
61005e4ca2ebea2995917e6a,tensorflow,1,Failed,2651972,,600,29.296875,50,T4
25564151af48ac7d2d51a410,tensorflow,1,Failed,2732743,,600,29.296875,100,MISC
1c0d4d9e8e0537ab9f637937,tensorflow,1,Failed,1955343,,600,29.296875,10,MISC
620f785c02e432ba2bbab857,ReduceTask,1,Terminated,1823183,1823248,100,1.97265625,,
f3381f2f0e872151aee2418a,tensorflow,1,Terminated,2843615,2843648,600,29.296875,100,MISC
fbf957701b3d86df6abd438f,worker,4,Running,1772561,,1000,78.125,50,MISC
058669a11b593d4599faadaf,tensorflow,1,Terminated,1729515,1735909,600,29.296875,100,P100
a4e887cbdd613ab545a6c01d,tensorflow,1,Terminated,3232834,3234147,600,29.296875,50,MISC
e4419b1f68ba32289e5f9f95,ps,1,Running,3226460,,600,29.296875,,
ad9e9f25ddb9693392a48190,PyTorchWorker,1,Failed,2885053,,1800,58.59375,100,P100
87dd34fa0349dd787d1995be,worker,28,Terminated,3264844,3271237,600,29.296875,25,MISC
cbd9c00394e7a4cbd9451425,tensorflow,1,Failed,3393399,,600,29.296875,100,MISC
96073059ccf85a64eae63442,tensorflow,1,Terminated,3099159,3104638,600,29.296875,100,MISC
595ab2ac33022c0fd0a530ef,tensorflow,1,Terminated,3093405,3094129,600,29.296875,100,MISC
2c9b5dc6c4e32668f33688ed,tensorflow,1,Failed,1575571,,600,29.296875,100,MISC
307220606f84cc2906ab641e,tensorflow,1,Terminated,2482968,2483182,600,29.296875,100,MISC
a9e05874c5e1c7f92cfb79cd,worker,20,Terminated,2499843,2501539,600,19.53125,50,MISC
080ae0234c20d56f8a058469,tensorflow,1,Terminated,2477796,2478174,600,29.296875,10,MISC
8cca4af3b6f7ef2ba1e262e6,worker,15,Terminated,3733542,3741516,600,29.296875,25,MISC
76c2b802b7ada6805bd594ca,worker,2,Failed,1251184,,600,4,25,MISC
9e949b5c1c602159779d8a9e,tensorflow,1,Terminated,2465305,2465719,600,29.296875,50,MISC
ca8438b8eb58b66f1e11f118,tensorflow,1,Terminated,1661744,1661781,600,29.296875,100,MISC
7c789c1d55435456c5332bfc,ps,1,Terminated,2073604,2081280,200,4.8828125,,
49c5e04b49db3a3730cce46b,PyTorchWorker,1,Terminated,2783594,2805064,1800,58.59375,100,V100
101cbbdb9ff0e9ca618ab96c,ps,50,Terminated,2680991,2681648,700,7.8125,,
9e34b5b3ae2ddaf808e6efe6,tensorflow,1,Terminated,1653384,1653561,600,29.296875,100,MISC
288c5804c1127d8a96a5df21,worker,30,Terminated,1652733,1654602,600,31.25,100,MISC
3bbd4ab1d462e01a9c94b373,worker,8,Failed,1583886,,800,24.4140625,100,T4
5710071f6b9b345dc9fef1d0,worker,10,Terminated,2330901,2348962,600,29.296875,50,T4
d28c728f3dfd44fc96b3326e,PyTorchWorker,1,Running,3587012,,1800,58.59375,100,MISC
236ce404835e20f19c689a9a,tensorflow,1,Terminated,2915126,2915326,600,29.296875,100,MISC
ba1812795f5ed7c2830a0307,tensorflow,1,Terminated,2929398,2930608,600,29.296875,100,T4
50dd1784cfca74f1d308afa1,worker,20,Terminated,2256095,2256478,600,19.53125,25,MISC
1c06ab358fc0be434680be9e,tensorflow,1,Terminated,2630317,2630370,600,29.296875,100,MISC
9ff90620d9c2033ba86a0362,worker,100,Terminated,2585107,2604675,200,5.859375,20,V100M32
3c1cfa854818e19dae804dea,tensorflow,1,Terminated,2572517,2573436,600,29.296875,50,MISC
51e1c2b007c86effa145ef39,tensorflow,1,Terminated,3531749,3531780,600,29.296875,100,MISC
466992dd7c49b87cbdf26aaf,tensorflow,1,Terminated,2547071,2550487,600,29.296875,50,MISC
74d4eb6c98c72e9776df1ecf,worker,20,Terminated,2168813,2168911,100,29.296875,100,P100
764b75465900641b228bf895,worker,1,Terminated,3127101,3127347,600,29.296875,100,T4
76b4e9634c4aeb2861a3959c,ps,5,Terminated,2465121,2466501,600,29.296875,,
adc021fba915946a7357fbe2,tensorflow,1,Failed,3249029,,20,29.296875,10,MISC
5d7d84897bda369b0e21860c,tensorflow,1,Terminated,1401821,1402216,600,29.296875,25,MISC
2457bd541a5b4f7b6e933c12,ps,2,Running,2020255,2020291,600,29.296875,,
30b1dcb22d6e9c8529e60983,TVMTuneMain,1,Terminated,2265059,2269211,1600,10.01953125,100,T4
330e36c02908125ac0077713,worker,8,Terminated,2511271,2514675,600,29.296875,25,MISC
bfbbf13d218ac832c48e72a6,worker,20,Terminated,3069603,3070338,200,4.8828125,25,MISC
8cca4af3b6f7ef2ba1e262e6,ps,1,Terminated,3733539,3741574,600,29.296875,,
0cbd51eb8a706e6a4c354d98,tensorflow,1,Terminated,3682194,3692678,600,29.296875,10,MISC
f88a9ccc472a612389fa38db,tensorflow,1,Terminated,2156971,2157375,600,29.296875,100,MISC
88eb2f61766917bd1bd0a424,tensorflow,1,Failed,3233041,,600,29.296875,10,MISC
f06fd6ec793e2a777581acd0,tensorflow,1,Terminated,1459221,1460169,600,29.296875,100,P100
13b42cda95f0bdc43d31cde6,tensorflow,1,Terminated,2493689,2498516,600,29.296875,100,P100
a5a209f674c583f7beebdc57,tensorflow,1,Failed,1694869,,600,29.296875,10,MISC
87910424661f5b4c591b7966,tensorflow,1,Terminated,2460789,2461408,600,29.296875,50,MISC
3a800aa5096f815064e61ba1,ps,1,Terminated,2325641,2332486,600,29.296875,,
86fe760e7f4df7cb5d1ee2ed,worker,1,Running,2966344,,3200,46.875,100,P100
46d1660537b0ebb2de282159,worker,80,Terminated,1562978,1563669,200,14.6484375,20,MISC
3cd593f66e9e37451c9b6520,tensorflow,1,Terminated,2030699,2032087,600,29.296875,100,MISC
4bcdfe37f0edd067b5db87fa,tensorflow,1,Terminated,1980130,2040968,600,29.296875,25,MISC
44cb03b64f56199cd3dc5e96,worker,1,Terminated,1994722,1994968,600,29.296875,10,MISC
1ae31fab6dc3c69a16d96ffc,ps,1,Terminated,2687564,2691349,600,29.296875,,
a467999619e8a9953ab618c0,worker,10,Terminated,2767390,2769593,50,48.828125,25,MISC
cbd06f50833513b8f75369f2,worker,100,Terminated,2335543,2336123,600,29.296875,25,MISC
024c8393019d658300ef4289,tensorflow,1,Failed,2326045,,600,29.296875,100,MISC
487a9f3e6ce50235d6424285,tensorflow,1,Failed,3263194,,20,29.296875,10,MISC
dcaef6b4fe2af40c25eba249,tensorflow,1,Terminated,3087571,3088692,100,29.296875,25,MISC
4baed11ec423ccdbdf40bcc2,tensorflow,1,Terminated,3094599,3094886,600,29.296875,100,MISC
ec2ae248eb08f534629ad83e,tensorflow,1,Terminated,3133187,3133813,600,29.296875,50,MISC
4a7275881c20d3e538c136af,tensorflow,1,Terminated,3155167,3160115,1600,29.296875,100,MISC
adf060f6bf01073e2097de41,worker,2,Terminated,3143837,3143935,300,48.828125,25,MISC
e361084c34522d3c128fb48a,PyTorchWorker,1,Terminated,3210556,3213935,1800,58.59375,100,MISC
e4419b1f68ba32289e5f9f95,worker,4,Running,3226463,,600,29.296875,100,MISC
4d7135127b7f618d69ce7c22,tensorflow,1,Terminated,3180292,3182816,600,29.296875,10,MISC
29461380eefb185e6839c1bb,tensorflow,1,Terminated,2651947,2712154,600,29.296875,50,MISC
822f4c25553aeaeaee6c9e01,tensorflow,1,Terminated,2569696,2570730,600,29.296875,50,MISC
2332620ab9c09136e0901f48,worker,8,Terminated,2226749,2227908,1200,58.59375,50,T4
55bb473ebae8d34d870b4ed1,ps,1,Terminated,3616317,3616371,600,2.9296875,,
0b9358d1425a648beaeea25d,worker,50,Terminated,1394288,1394333,600,29.296875,100,MISC
14d1858e6b7053412728864b,PyTorchWorker,5,Failed,2550743,,1800,58.59375,100,P100
7a4c49d93b8ad4273b98a901,tensorflow,1,Terminated,2509827,2510307,600,29.296875,100,MISC
b6e00e889b4ef7db5864dad5,tensorflow,1,Failed,1789840,,600,29.296875,50,T4
08344d96712597b5cb1df740,ps,1,Running,1824055,,200,10,,
44667f9279b7cde01a47bab4,worker,16,Terminated,1904905,1905426,600,4,25,MISC
34398a8b807ad0b4567a10d4,tensorflow,1,Terminated,1938158,1943169,600,29.296875,10,MISC
8ba7fa1232832771c3c88539,tensorflow,1,Terminated,3255932,3255958,600,29.296875,100,MISC
64fdc6b92a7c1ff2e49926e5,worker,10,Terminated,1892897,1896084,600,29.296875,25,MISC
36d204f409e83cf53def38bb,tensorflow,1,Terminated,3088648,3088669,600,29.296875,100,MISC
ccb0fac586ffe9c07b69db06,tensorflow,1,Terminated,3127103,3127481,600,29.296875,100,MISC
c9584e86b4ed508aad8acf33,tensorflow,1,Running,3141842,,,,,
44b8819d7e219f2e9f9d35b5,tensorflow,1,Terminated,2148609,2153663,600,29.296875,25,MISC
9a831205818d1272b2a3b20f,PyTorchWorker,3,Terminated,3606603,3606852,300,3.90625,100,MISC
f79fa3e745d16cbaef0f5f78,tensorflow,1,Terminated,3665637,3665674,600,29.296875,25,MISC
48ac6f5fff3deae1c6cbf0ec,tensorflow,1,Terminated,2968533,2970749,600,29.296875,200,T4
aafe27156d75bb57ce7a1953,tensorflow,1,Terminated,2928984,2929319,600,29.296875,100,T4
e1a7679d97ad64a8c9c0e4c7,tensorflow,1,Failed,3271856,,20,29.296875,10,MISC
3de392e8169d92fbb6c2090c,tensorflow,1,Terminated,2565993,2566554,100,29.296875,25,MISC
669b2fcb8951928efefe960e,evaluator,1,Running,3482268,,400,15.625,,
e128a9d9ed06a99458fe4f91,tensorflow,1,Terminated,2035180,2035355,600,29.296875,100,MISC
1ae76044e9e4311524780a23,PyTorchWorker,50,Running,2909353,,,,,
4b2426268e0e5f0cb13a6019,ps,1,Terminated,2909982,2910369,600,3.90625,,
be02cc4649c31c3c59ffce6f,PyTorchWorker,1,Terminated,1316211,1327256,1800,58.59375,100,MISC
9eba039d11c38675b5f77880,tensorflow,1,Terminated,1749468,1749808,600,29.296875,50,MISC
eea508d4ff79b0746c30ef30,tensorflow,1,Terminated,3277702,3277721,600,29.296875,100,MISC
bad5db62ec8a55dbe2bd5e4d,tensorflow,1,Terminated,3276773,3277280,600,29.296875,100,MISC
7e630f78211578333cd3c495,ps,5,Terminated,3134145,3143519,600,39.0625,,
ca294d900f8d1cdd956fecca,tensorflow,1,Terminated,1766038,1771051,600,29.296875,10,MISC
fbf957701b3d86df6abd438f,ps,1,Running,1772559,,600,29.296875,,
7fe9f1726f93c2f34e15e031,worker,1,Terminated,2456469,2456526,600,2.9296875,100,MISC
51834bf299a71ec01c6924d9,tensorflow,1,Terminated,2429050,2429256,600,29.296875,100,MISC
ace9ff97697b62bdba1351c0,ps,5,Running,2425804,,600,97.65625,,
a0f7f0be249c97d044e0f8e9,ReduceTask,1,Running,2424771,,,,,
3fbc6a1d3943fecf2b3332bb,tensorflow,1,Terminated,3570559,3574419,600,29.296875,25,T4
d78896994d77b14d092028e3,worker,4,Running,1497576,,600,29.296875,100,MISC
40559ea0e9181db9f0524c5b,PyTorchWorker,12,Failed,2958008,,1800,58.59375,100,P100
58746abe0ef4516480af78ac,ps,3,Terminated,2671953,2691032,600,29.296875,,
02e3ffdd9b0c14be23fadedd,tensorflow,1,Terminated,2395837,2395932,600,29.296875,50,T4
2332620ab9c09136e0901f48,ps,3,Terminated,2226746,2226761,900,29.296875,,
fb2ec1e753b2884e4fa4f2ce,TensorboardTask,1,Terminated,2563625,2564854,800,31.26953125,,
96ca927ba0a8cdee6bb50bfb,worker,1,Terminated,3294496,3294712,600,29.296875,100,T4
57cbea89d9ba02d00029b223,PyTorchWorker,1,Terminated,3299553,3302233,1800,58.59375,100,P100
7e1fe14616a7412d10cd21ed,tensorflow,1,Terminated,2458706,2458936,600,29.296875,50,MISC
54f409e30bf53ae30e5a3409,tensorflow,1,Terminated,1765694,1771808,600,29.296875,10,MISC
24d1e8204f4cabb33624a71b,ps,1,Terminated,1706750,1708618,100,29.296875,,
5081885296ead6848ca274db,ps,5,Terminated,1129009,1129859,600,97.65625,,
91e53c4491e399ed4a41adc5,worker,1,Terminated,2277102,2277239,600,29.296875,100,MISC
893809506657f1b82be9cd34,PyTorchWorker,1,Failed,3416037,,1800,58.59375,100,MISC
1d9dd0bde2489eb0818fc2f9,tensorflow,1,Terminated,3415259,3415443,600,29.296875,25,MISC
fdeaee72ef0675f3c9e9bcb7,worker,10,Terminated,3416489,3416600,50,29.296875,100,T4
d70b6c5f1e8ccdc169a240d6,ps,1,Terminated,2851822,2851937,600,29.296875,,
dafcf104636b14c26f39d335,tensorflow,1,Failed,1670460,,600,29.296875,100,MISC
294cc65091d7854e58397b54,tensorflow,1,Terminated,1803639,1808670,600,29.296875,100,T4
e07f8810168685e6b133745d,ps,1,Terminated,3417534,3418028,100,29.296875,,
c8de3b2778d9bb0d476af00a,worker,4,Terminated,1478755,1480988,600,29.296875,25,MISC
7893b318a8b5a3c1d5c83b0b,worker,2,Running,2872393,,400,58.59375,100,P100
35d8987ee2e4b59fe38e5388,worker,8,Terminated,2820207,2878225,600,29.296875,100,MISC
54899a26678ffb1e2660966c,ps,1,Terminated,2834926,2835111,600,3.90625,,
7710aa5a84c52bc7a924fb42,tensorflow,1,Terminated,2183754,2237318,600,29.296875,50,MISC
1ec74f678d5182ca7f15960d,worker,5,Terminated,2240249,2240469,100,29.296875,100,MISC
8e45b6fccfc3bfc06fc1f26b,ps,1,Terminated,3629768,3632083,600,29.296875,,
63257f0c76e7ef91688b008d,tensorflow,1,Terminated,3056918,3062347,600,29.296875,200,V100M32
4eb494aeb62d67793b0d369c,tensorflow,1,Terminated,3045227,3047153,600,29.296875,100,MISC
b2f5fd902bb3661ea45eb72b,ps,1,Terminated,2032562,2034387,600,29.296875,,
55584a5d004abe8b03a0df67,tensorflow,1,Terminated,1983425,1983454,600,29.296875,200,MISC
ab4f636f47665ece070ccfff,worker,20,Terminated,1357379,1357751,600,29.296875,100,MISC
744074868ae1799a0cc85457,tensorflow,1,Terminated,1547143,1557692,600,29.296875,100,MISC
3b4cd8b6151d0fa3189065bb,tensorflow,1,Terminated,1575069,1575138,600,29.296875,25,MISC
c086298fbc767e3f4ffec4ca,worker,1,Terminated,2450139,2450334,600,29.296875,100,T4
1bcb7ad1c1c1711e5729381c,tensorflow,1,Terminated,2763734,2763778,600,29.296875,100,T4
311c63a9c914e3cc92d0fe85,tensorflow,1,Terminated,3121315,3122086,600,29.296875,100,V100
4fb793bf595471e89642ba86,tensorflow,1,Terminated,3088954,3090273,600,29.296875,50,MISC
5666d0961942fb19cf39ed46,ps,2,Running,3342681,3342728,600,9.765625,,
01c983440bf25ddecdc1f1e8,tensorflow,1,Failed,2738184,,600,29.296875,50,T4
481dd1ee80fbee3006902d9b,tensorflow,1,Terminated,2828470,2832016,600,29.296875,10,MISC
bb447761260b5a4ce4d04dfe,PyTorchWorker,1,Terminated,2890257,2891347,1800,58.59375,100,MISC
67b0e05ef2cb83befc0542b0,tensorflow,1,Terminated,2947647,3043330,600,29.296875,50,MISC
fab8a47952f7310ff8834ef0,worker,80,Terminated,1780698,1819604,600,7.8125,50,MISC
333715db722929d931155296,xComputeWorker,1,Terminated,3394280,3394631,1000,19.55078125,50,T4
0f92766fc3433ad493a70d8d,tensorflow,1,Terminated,3481528,3481585,600,29.296875,100,P100
ee40e9081078d4e164abf75d,worker,1,Terminated,3471367,3471613,600,29.296875,100,T4
5ad5d6da49935a1fa767c6f0,worker,1,Terminated,3474710,3474926,600,29.296875,100,T4
52e13b10cad3ccbc2991258e,tensorflow,1,Terminated,2466938,2467096,600,29.296875,100,P100
ec1f7e6f2fd34f0f49375fa3,tensorflow,1,Terminated,2472309,2472601,600,29.296875,50,MISC
a0f7f0be249c97d044e0f8e9,DecoderWorker,10,Running,2424771,,800,19.55078125,,
c0430e5c5ad5b543a6604153,tensorflow,1,Terminated,2338720,2339037,600,29.296875,25,MISC
fbe341f69dbcab469c9e70ff,tensorflow,1,Terminated,1550436,1550463,600,29.296875,100,MISC
9dcee93959a7ed06084f7a2b,tensorflow,1,Failed,3294240,,20,29.296875,10,MISC
ba7be3c729739f4599934519,tensorflow,1,Failed,3296821,,20,29.296875,10,MISC
101cbbdb9ff0e9ca618ab96c,worker,50,Terminated,2680994,2681588,100,9.765625,10,MISC
8af312e2ae018a0f53659d4a,worker,11,Terminated,3693647,3696582,600,3.5,25,T4
5c5072e0deb055044be64f4c,tensorflow,1,Terminated,2569279,2574068,600,29.296875,10,MISC
d6b13349127f05fb994a27d4,tensorflow,1,Terminated,1215205,1215743,600,29.296875,50,MISC
dfe12522d58ec10dd9033a65,tensorflow,1,Terminated,1912713,1912784,600,29.296875,100,MISC
e7be3b01ef65468e6231f4dd,PyTorchWorker,1,Terminated,1905901,1906395,50,48.828125,300,V100
6bd5925816b2475803c57785,tensorflow,1,Terminated,2953277,2953885,600,29.296875,25,T4
b3f4673ab8065f25fc9e956b,ps,1,Running,3587299,3587342,600,19.53125,,
afe8b641494161345ef4e46f,tensorflow,1,Terminated,2282563,2332620,600,29.296875,100,T4
20ef1f7ce350a4143e273ec3,OssToVolumeWorker,64,Terminated,2306123,2306163,100,9.78515625,1,MISC
38e08d485def945698eec4e8,ps,1,Running,1324258,,600,29.296875,,
07569c0f4b5093418ba06604,worker,16,Terminated,1287981,1288762,50,29.296875,100,T4
e3c76142f9b986ab59eb8e85,tensorflow,1,Terminated,3444363,3445923,600,29.296875,50,MISC
28bf11ede6a7e3919b3aa2bb,TensorboardTask,1,Terminated,3477897,3478575,100,1.97265625,,
582b089808af2c8e323fa433,worker,8,Failed,1915008,,600,48.828125,50,MISC
b5db7f5ee7a375369686384b,worker,80,Failed,1940723,,200,9.765625,10,MISC
25077cb47e6227405f88d850,xComputeWorker,1,Terminated,1533399,1533411,200,0.99609375,,
adaa1676a74e9e14922f6cd5,tensorflow,1,Terminated,1996468,1996492,600,29.296875,100,T4
b8acf30f94ee667b7045da40,tensorflow,1,Terminated,2154043,2154059,600,29.296875,100,MISC
d97be05a8cd3ef8c96872e5b,worker,16,Terminated,3684621,3685781,200,4,50,T4
52e2ef64feeff9c6b696b976,evaluator,1,Terminated,1654706,1655742,600,29.296875,25,T4
d5cdd1b5fefd8da3ab2f8c82,worker,100,Running,1654266,,,,,V100M32
b820305edbf8bec7fd2b39ca,PyTorchWorker,10,Failed,3555432,,400,58.59375,100,V100
71159ea400c4d3a469096027,xComputeWorker,1,Terminated,2764210,2764526,1000,19.55078125,50,T4
b12b6fb1d101b777ef55e12b,tensorflow,1,Terminated,1338706,1339043,600,29.296875,100,MISC
3b48d3b81561e047b4a47809,PyTorchWorker,1,Terminated,1316217,1335031,1800,58.59375,100,P100
43d65df0e94d59047d35f9ce,tensorflow,1,Terminated,1867577,1887599,600,29.296875,10,MISC
d3387153bc8fdc881cb5aaaf,tensorflow,1,Terminated,1280799,1282174,600,29.296875,25,MISC
964411476cfd6a7417506adb,tensorflow,1,Terminated,3434791,3436927,600,29.296875,100,MISC
5d2d902281ebee965cd9ff28,PyTorchWorker,16,Failed,2945240,,1800,58.59375,100,V100
b67434b0f554a91d75779a1a,tensorflow,1,Terminated,1915686,1917471,600,29.296875,100,MISC
a1247492b6b3aada4cf4042b,tensorflow,1,Terminated,1821672,1821929,600,29.296875,50,MISC
3a94af73ba9e39925cf8a8c7,worker,30,Terminated,1755075,1756757,600,29.296875,25,MISC
1637de370818777b8e00ff3a,worker,32,Terminated,1740408,1740718,600,29.296875,100,T4
522cf0a73f26515402615eb0,tensorflow,1,Terminated,1322758,1325763,20,29.296875,10,MISC
77b567285874b2b0c5a2b74a,tensorflow,1,Terminated,2891818,2892146,20,29.296875,10,MISC
8c5c615979d1857ab63968ad,worker,3,Terminated,3046062,3050472,600,29.296875,50,T4
55da31295f9acb9faea84c4d,tensorflow,1,Terminated,2969526,2969583,600,29.296875,100,MISC
5e8b57bb9d40c4cd35c07663,ps,15,Running,1097941,1098106,600,9.765625,,
ed972dde75af2dd92fdd1196,tensorflow,1,Running,1411532,,600,29.296875,400,MISC
7a44dbd896e71920c591584f,worker,4,Terminated,2159262,2159303,600,29.296875,25,MISC
0bf78b68fe43edcea24e425a,worker,1,Terminated,3556601,3556666,600,29.296875,100,T4
4c3f17622c3c3e21f75beb2e,tensorflow,1,Running,3151565,,200,29.296875,100,MISC
1d78bc739ce2b294ae144902,tensorflow,1,Terminated,2190522,2191501,600,29.296875,25,T4
11eb2a36b4df3c0662fcfe9f,worker,10,Terminated,3412842,3413010,50,29.296875,100,T4
a03efb66ae3bde1f4ed7ee12,tensorflow,1,Terminated,2809266,2809467,600,29.296875,50,MISC
b01f1ad63de36ca5d0a26075,tensorflow,1,Terminated,3039855,3040299,600,29.296875,100,MISC
08344d96712597b5cb1df740,worker,1,Running,1824059,,200,10,25,MISC
395307f6a0545ff6c951ed2d,ps,2,Terminated,1827008,1827204,600,29.296875,,
7c5d09725e8047e151ebd931,xComputeWorker,1,Terminated,2453549,2453928,1000,19.55078125,50,T4
4ed841fe4cee248cf8673f59,worker,10,Terminated,2021357,2040196,600,29.296875,50,MISC
919268aea68245bc10074c26,ps,1,Terminated,3266230,3266284,600,2.9296875,,
